ALEpointcodeOLD	ALEpointcodeNEW	LanguageGroup	Language	PlaceName	Latitude	Longitude	PlaceNameALEnew	PlaceNameBasetable	PlaceNameALEOld	LatitudeALEOld	LongitudeALEOld	GeonamesURL
24.0.191	SEG191	Germanic	Swedish	Tving	56.3104	15.4625	Tving	Tving	TVING	56.3167	15.4667	http://www.geonames.org/2666854/tving.html
24.0.192	SEG192	Germanic	Swedish	Kristianopel	56.2590	16.0389	Kristianopel	Kristianopel	KRISTIANOPEL	56.2667	16.0000	http://www.geonames.org/2699311/kristianopel.html
24.0.193	SEG193	Germanic	Swedish	Dörby	56.6730	16.2320	Dörby	Dörby	DOERBY	56.6667	16.1667	http://www.geonames.org/2717408/doerby.html
24.0.194	SEG194	Germanic	Swedish	N.Möckleby	56.6449	16.6740	N.Möckleby	N.Möckleby	N. MOECKLEBY	56.6500	16.5833	http://www.geonames.org/8128203/norra-moeckleby-socken.html
24.0.195	SEG195	Germanic	Swedish	Vamlingbo	56.9691	18.2349	Vamlingbo	Vamblingbo	VAMBLINGBO	57.0000	18.2333	http://www.geonames.org/8128129/vamlingbo-socken.html
24.0.196	SEG196	Germanic	Swedish	Ven	55.9125	12.6916	Ven	Ven	VEN	55.9000	12.6833	http://www.geonames.org/2663383/ven.html
24.0.197	SEG197	Germanic	Swedish	Svedala	55.5089	13.2371	Svedala	Svedala	SVEDALA	55.5000	13.2167	http://www.geonames.org/2670128/svedala.html
24.0.198	SEG198	Germanic	Swedish	Eslöv	55.8391	13.3034	Eslöv	Eslöv	ESLOEV	55.8333	13.3000	http://www.geonames.org/2715946/esloev.html
24.0.199	SEG199	Germanic	Swedish	Tomelilla	55.5436	13.9548	Tomelilla	Tomelilla	TOMELILLA	55.5500	13.9500	http://www.geonames.org/2668365/tomelilla.html
24.0.200	SEG200	Germanic	Swedish	Degeberga	55.8359	14.0901	Degeberga	Degeberga	DEGEBERGA	55.8333	14.0833	http://www.geonames.org/8133151/degeberga.html
24.0.201	SEG201	Germanic	Swedish	Orsa	61.1169	14.6281	Orsa	Orsa	ORSA	61.3667	14.5500	http://www.geonames.org/2667204/trunna.html
24.8.003	SEF003	Finnic	Finnish	Karesuando	68.4412	22.4787	Karesuando	Karesuando	KARESUANDO F	68.4333	22.4667	http://www.geonames.org/8132807/karesuando.html
24.8.004	SEF004	Finnic	Finnish	Jukkasjärvi	67.8509	20.6044	Jukkasjärvi	Jukkasjärvi	JUKKASJAERVI F	67.8500	20.6333	http://www.geonames.org/8132806/jukkasjaervi.html
24.8.005	SEF005	Finnic	Finnish	Gällivare	67.1379	20.6594	Gällivare	Gällivare	GAELLIVARE F	67.1167	20.6667	http://www.geonames.org/606086/gaellivare.html
24.8.007	SEF007	Finnic	Finnish	Tärendö	67.1629	22.6337	Tärendö	Tärendö	TAERENDOE F (F.701)	67.1500	22.6167	http://www.geonames.org/602373/taerendoe.html
24.8.009	SEF009	Finnic	Finnish	Muonionalusta	67.9170	23.5422	Muonionalusta	Muonionalusta	MUONIONALUSTA F	67.9333	23.4500	http://www.geonames.org/604223/muonionalusta.html
24.8.017	SEF017	Finnic	Finnish	Korpilombolo	66.8508	23.0478	Korpilombolo	Korpilombolo	KORPILOMBOLO F	66.8500	23.0500	http://www.geonames.org/8132794/korpilombolo.html
24.8.019	SEF019	Finnic	Finnish	Haparanda	65.8362	24.1331	Haparanda	Haparanda	HAPARANDA F	65.8333	24.1333	http://www.geonames.org/605859/haparanda.html
24.8.201	NOF201	Finnic	Finnish	Alta	69.9687	23.2715	Alta	Alta	ALTA	70.0833	23.3333	http://www.geonames.org/847633/alta.html
24.8.202	NOF202	Finnic	Finnish	Vadsø	70.0745	29.7481	Vadsø	Vadsø	VADSO	70.1667	29.1667	http://www.geonames.org/6453315/vadso.html
24.8.203	NOF203	Finnic	Finnish	Lyngen	69.5782	20.2118	Lyngen	Lyngen	LYNGEN	69.3333	20.0000	http://www.geonames.org/778840/lyngen.html
24.8.204	SEF204	Finnic	Finnish	Johola Finngård	60.4189	12.7188	Johola 	Johola	johola f	60.5000	12.8333	http://www.geonames.org/8131813/oestmark.html
25.1.101	CHG101	Germanic	German	Lausen	47.4764	7.7571	Lausen	Lausen	LAUSEN	47.4500	7.7667	http://www.geonames.org/2659993/lausen.html
25.1.102	CHG102	Germanic	German	Kriens	47.0335	8.2818	Kriens	Kriens	KRIENS	47.0333	8.3167	http://www.geonames.org/2660104/kriens.html
25.1.103	CHG103	Germanic	German	Schleitheim	47.7501	8.4857	Schleitheim	Schleitheim	SCHLEITHEIM	47.7333	8.6167	http://www.geonames.org/2658726/schleitheim.html
25.1.104	CHG104	Germanic	German	Zürich	47.3686	8.5392	Zürich	Zürich	ZUERICH	47.3500	8.5333	http://www.geonames.org/6295546/zuerich-kreis-1.html
25.1.105	CHG105	Germanic	German	Glarus	47.0404	9.0672	Glarus	Glarus	GLARUS	47.0500	9.0500	http://www.geonames.org/2660594/glarus.html
25.1.106	CHG106	Germanic	German	Altstätten	47.3787	9.5412	Altstätten	Altstätten	ALTSTAETTEN	47.3833	9.5333	http://www.geonames.org/7669576/forst.html
25.1.107	CHG107	Germanic	German	Bern	46.9479	7.4446	Bern	Bern	BERN	46.9500	7.4333	http://www.geonames.org/2661552/bern.html
25.1.108	CHG108	Germanic	German	Brig	46.3158	7.9875	Brig	Brig	BRIG	46.2833	7.9667	http://www.geonames.org/2661394/brig.html
25.1.109	CHG109	Germanic	German	Meiringen	46.7274	8.1859	Meiringen	Meiringen	MEIRINGEN	46.7167	8.2000	http://www.geonames.org/2659700/meiringen.html
25.1.110	CHG110	Germanic	German	Hinterrhein	46.5304	9.1986	Hinterrhein	Hinterrhein	HINTERRHEIN	46.4167	9.0000	http://www.geonames.org/2660341/hinterrhein.html
25.2.201	CHR201	Romance	Franco-Provençal	Leysin	46.3413	7.0124	Leysin	Leysin	LEYSIN	46.3333	7.0000	http://www.geonames.org/2659900/leysin.html
25.2.202	CHR202	Romance	Franco-Provençal	Penthalaz	46.6140	6.5287	Penthalaz	Penthalaz	PENTHALAZ	46.5833	6.5833	http://www.geonames.org/7286778/penthalaz.html
25.2.203	CHR203	Romance	Franco-Provençal	Vérossaz	46.2128	6.9840	Vérossaz et env.	Vérossaz_et_env.	VEROSSAZ	46.1667	7.1667	http://www.geonames.org/8533407/verossaz.html
25.2.204	CHR204	Romance	Franco-Provençal	Evolène	46.1128	7.4959	Evolène	Evolène	EVOLENE	46.0833	7.5000	http://www.geonames.org/2660840/evolene.html
25.2.205	CHR205	Romance	Franco-Provençal	La Roche	46.6969	7.1393	La Roche	La_Roche	LA ROCHE	46.6667	7.1667	http://www.geonames.org/2660016/la-roche.html
25.2.206	CHR206	Romance	Franco-Provençal	La Chaux-de-Fonds	47.0979	6.8216	La Chaux-de-Fonds et env.	La_Chaux-de-Fonds	LA CHAUX-DE-FONDS	47.0833	7.0000	http://www.geonames.org/2660076/la-chaux-de-fonds.html
25.2.207	CHR207	Romance	Oïl	Charmoille	47.4235	7.2074	Charmoille	Charmoille	CHARMOILLE	47.4167	7.3333	http://www.geonames.org/2661210/charmoille.html
25.2.208	CHR208	Romance	Franco-Provençal	Genève	46.1984	6.1423	Genève	Genève	GENEVE	46.1667	6.1667	http://www.geonames.org/6691636/plainpalais.html
25.4.401	CHR401	Romance	Rhaeto-Rom.	Surrein	46.7232	8.9491	Surrein	Surrein	SURREIN	46.7500	8.9167	http://www.geonames.org/6943335/surrein.html
25.4.402	CHR402	Romance	Rhaeto-Rom.	Riom	46.6098	9.5817	Riom	Riom	RIOM	46.6667	9.5833	http://www.geonames.org/2659090/reams.html
25.4.403	CHR403	Romance	Rhaeto-Rom.	Ramosch	46.8345	10.3824	Ramosch	Ramosch	RAMOSCH	46.8333	10.4167	http://www.geonames.org/2659072/remues.html
26.0.001	CZS001	Slavic	Czech	Chrášt'any	50.4767	13.9276	Chrášt'any	Chrast'any	CHRASTANY (CAST OBCE DREMCICE)	50.5000	13.9167	http://www.geonames.org/3077585/chrastany.html
26.0.002	CZS002	Slavic	Czech	Ponikla	50.6615	15.4633	Poniklá	Ponikla	PONIKLA	50.6667	15.2500	http://www.geonames.org/3067834/ponikla.html
26.0.003	CZS003	Slavic	Czech	Postřekov	49.4583	12.8068	Postřekov	Postrekov	POSTREKOV	49.5833	12.9167	http://www.geonames.org/3067766/postrekov.html
26.0.004	CZS004	Slavic	Czech	Újezd u Manětína	49.9993	13.1913	Újezd u Manětína	Ujezd_u_Manetina	UJEZD U MANETINA	49.9167	13.2500	http://www.geonames.org/3063681/ujezd.html
26.0.005	CZS005	Slavic	Czech	Křečovice	49.7213	14.4755	Křečovice	Krecovice	KRECOVICE	49.6667	14.6667	http://www.geonames.org/3072806/krecovice.html
26.0.006	CZS006	Slavic	Czech	Jámy	49.5303	16.0061	Jámy	Jámy	JAMY	49.5000	16.2500	http://www.geonames.org/3074539/jamy.html
26.0.007	CZS007	Slavic	Czech	Mistrovice	50.0237	16.5715	Mistrovice	Mistrovice	MISTROVICE	49.9167	16.6667	http://www.geonames.org/3070554/mistrovice.html
26.0.008	CZS008	Slavic	Czech	Příkazy	49.6436	17.1434	Příkazy	Prikazy	PRIKAZY	49.6667	17.1667	http://www.geonames.org/3067514/prikazy.html
26.0.009	CZS009	Slavic	Czech	Újezd	49.1580	17.9119	Újezd	Ujezd	UJEZD	49.2500	17.9167	http://www.geonames.org/3063695/ujezd.html
26.0.010	CZS010	Slavic	Czech	Mokré Lazce	49.9046	18.0295	Mokré Lazce	Mokré_Lazce	MOKRE LAZCE	49.8333	17.9167	http://www.geonames.org/3070383/mokre-lazce.html
26.0.011	CZS011	Slavic	Czech	Soběnov	48.7627	14.5457	Soběnov	Sobenov	SOBENOV	48.9167	14.6667	http://www.geonames.org/3065650/sobenov.html
26.0.012	CZS012	Slavic	Czech	Plaveč	48.9287	16.0801	Plaveč	Plavec	PLAVEC	48.9667	16.2500	http://www.geonames.org/3068218/plavec.html
26.1.101	SKS101	Slavic	Slovak	Vrtižer	49.1502	18.4664	Vrtižer	Vrtizer	VRTIZER, CAST' OBCE POVAZSKA TEPLA	49.2500	18.5000	http://www.geonames.org/3056684/vrtizer.html
26.1.102	SKS102	Slavic	Slovak	Krivá	49.2831	19.4814	Krivá	Krivá	KRIVA	49.3333	19.4167	http://www.geonames.org/3059275/kriva.html
26.1.103	SKS103	Slavic	Slovak	Liptovský Ján	49.0496	19.6784	Liptovský Ján	Liptovský_Ján	LIPTOVSKY JAN	49.0833	19.8333	http://www.geonames.org/3059052/liptovsky-jan.html
26.1.104	SKS104	Slavic	Slovak	Dlhá Lúka	49.3343	21.2942	Dlhá Lúka	Dlhá_Lúka	DLHA LUKA, CAST' OBCE BARDEJOV	49.3333	21.3333	http://www.geonames.org/724905/dlha-luka.html
26.1.105	SKS105	Slavic	Slovak	Šaštin-Stráže	48.6387	17.1430	Šaštin-Stráže	Sastin-Stráze	SASTIN - STRAZE	48.5833	17.1667	http://www.geonames.org/3057731/sastin.html
26.1.106	SKS106	Slavic	Slovak	Bučany	48.4187	17.7003	Bučany	Bucany	BUCANY	48.5000	17.5833	http://www.geonames.org/3060910/bucany.html
26.1.107	SKS107	Slavic	Slovak	Trnovec nad Váhom	48.1472	17.9272	Trnovec nad Váhom	Trnovec_nad_Váhom	TRNOVEC NAD VAHOM	48.1667	17.9167	http://www.geonames.org/3057113/trnovec-nad-vahom.html
26.1.108	SKS108	Slavic	Slovak	Nedanovce	48.5926	18.2920	Nedanovce	Nedanovce	NEDANOVCE	48.5833	18.3333	http://www.geonames.org/3058567/nedanovce.html
26.1.109	SKS109	Slavic	Slovak	Zvolenská Slatina	48.5602	19.2599	Zvolenská Slatina	Zvolenská_Slatina	ZVOLENSKA SLATINA	48.5000	19.2500	http://www.geonames.org/3056457/zvolenska-slatina.html
26.1.110	SKS110	Slavic	Slovak	Sirk	48.6186	20.1011	Sirk	Sirk	SIRK	48.5833	20.1667	http://www.geonames.org/723613/sirk.html
26.1.111	SKS111	Slavic	Slovak	Sedlice	48.9178	21.1195	Sedlice	Sedlice	SEDLICE	48.9167	21.0833	http://www.geonames.org/723635/sedlice.html
26.1.112	SKS112	Slavic	Slovak	Bánovce nad Ondavou	48.6825	21.8149	Bánovce nad Ondavou	Bánovce_nad_Ondavou	BANOVCE NAD ONDAVOU	48.8333	21.8333	http://www.geonames.org/725175/banovce-nad-ondavou.html
26.1.201	SKS201	Slavic	Ukrainian	Cabalovce	49.2290	21.9640	Čabalovce	Cabalovce	CAKALOVCE -UCRAINIEN-	49.1667	22.0833	http://www.geonames.org/725023/cabalovce.html
26.1.202	SKU202	Ugric	Hungarian	Muzla	47.7933	18.5976	Mužla	Muzla	MUZLA - HONGROIS-	47.9167	18.5000	http://www.geonames.org/3058613/muzla.html
27.0.001	TRT001	Turkic	Turkish	Edirne	41.6766	26.5592	Edirne	Edirne	EDIRNE	41.6667	26.5833	http://www.geonames.org/747712/edirne.html
27.0.002	TRT002	Turkic	Turkish	Kirklareli	41.7429	27.2261	Kirklareli	Kirklareli	KIRKLARELI	41.7500	27.2500	http://www.geonames.org/743166/kirklareli.html
27.0.003	TRT003	Turkic	Turkish	Lüleburgaz	41.4078	27.3531	Lüleburgaz	Lüleburgaz	LUELEBURGAZ	41.4167	27.4167	http://www.geonames.org/741855/luleburgaz.html
27.0.004	TRT004	Turkic	Turkish	Tekirdag	40.9778	27.5153	Tekirdag	Tekirdag	TEKIRDAG	41.0000	27.5000	http://www.geonames.org/738927/tekirdag.html
27.0.005	TRT005	Turkic	Turkish	Kesan	40.8623	26.6319	Kesan	Kesan	KESAN	40.8333	26.5833	http://www.geonames.org/743439/kesan.html
27.0.006	TRT006	Turkic	Turkish	Gelibolu	40.4174	26.6774	Gelibolu	Gelibolu	GELIBOLU	40.4167	26.6667	http://www.geonames.org/746983/gelibolu.html
28.0.001	RUS001	Slavic	Russian	Kojda	66.3771	42.5470	Kojda	Kojda	KOJDA	66.3333	42.9167	http://www.geonames.org/543403/koyda.html
28.0.002	RUS002	Slavic	Russian	Azapol'e	65.2930	45.1778	Azapol'e	Azapol'e	AZAPOLE	65.2500	45.5000	http://www.geonames.org/580121/azapol-ye.html
28.0.003	RUS003	Slavic	Russian	Tamica	64.1626	38.0325	Tamica	Tamica	TAMITSA	64.1667	38.0833	http://www.geonames.org/484625/tamitsa.html
28.0.004	RUS004	Slavic	Russian	Chasovenskaja	64.6359	40.9773	Časovenskaja	Casovenskaja	CASOVENSKAJA	64.6667	41.2500	http://www.geonames.org/569825/chasovenskaya.html
28.0.005	RUS005	Slavic	Russian	Kevrola	63.9533	44.5100	Kevrola	Kevrola	KEVROLA	64.0000	44.8333	http://www.geonames.org/550920/kevrola.html
28.0.006	RUS006	Slavic	Russian	Njuhca	63.4425	46.5251	Njuhča	Njuhca	NIOUCHCA	63.6667	46.8333	http://www.geonames.org/516556/nyukhcha.html
28.0.007	RUS007	Slavic	Russian	Stupino	63.9668	41.7472	Stupino	Stupino	STOUPINO	62.3333	40.8333	http://www.geonames.org/486959/stupino.html
28.0.008	RUS008	Slavic	Russian	Ladva	61.3594	34.6306	Ladva	Ladva	LADVA	61.6667	34.5000	http://www.geonames.org/537227/ladva.html
28.0.009	RUS009	Slavic	Russian	Gravrilovskaya	61.5563	38.3342	Gravrilovskoe	Gravrilovskoe	GAVRILOVSKOE	61.2500	38.2500	http://www.geonames.org/532979/lyadiny-gavrilovskaya.html
28.0.010	RUS010	Slavic	Russian	Nikishenskaya	61.5982	40.9054	Nikišinskaja	Nikisinskaja	NIKISINSKAJA	61.6667	40.8333	http://www.geonames.org/527809/nikishenskaya.html
28.0.011	RUS011	Slavic	Russian	Pechanka	61.3184	47.2379	Pesčanka	Pescanka	PESCANKA	61.5000	47.9167	http://www.geonames.org/544370/koryazhma.html
28.0.012	RUS012	Slavic	Russian	Bor	60.2324	33.3479	Bor	Bor	BOR	60.5833	33.4167	http://www.geonames.org/572620/bor.html
28.0.013	RUS013	Slavic	Russian	Pashozero	60.0301	34.6102	Pašozero	Pasozero	PASOZERO	60.0833	34.7500	http://www.geonames.org/512373/pashozero.html
28.0.014	RUS014	Slavic	Russian	Semenovskaja	60.5898	36.8249	Semenovskaja	Semenovskaja	SEMENOVSKAJA	60.5000	36.7500	http://www.geonames.org/497272/semenovskaya.html
28.0.015	RUS015	Slavic	Russian	Mitino	59.8229	38.3457	Mitiha	Mitiha	MITIXA	60.0833	39.9167	http://www.geonames.org/7494713/mitino.html
28.0.016	RUS016	Slavic	Russian	Korolevskaja	60.5877	44.1758	Korolevskaja	Korolevskaja	KOROLEVSKAJA	60.7500	43.8333	http://www.geonames.org/544667/korolevskaya.html
28.0.017	RUS017	Slavic	Russian	Lychenitsa	60.0350	46.1044	Lyčenica	Lycenica	LYCENITSY	60.2500	45.6667	http://www.geonames.org/7512869/lychenitsa.html
28.0.018	RUS018	Slavic	Russian	Kopor'e	59.7069	29.0433	Kopor'e	Kopor'e	KOPORJE	59.6667	28.8333	http://www.geonames.org/545129/kopor-ye.html
28.0.019	RUS019	Slavic	Russian	Staroselje	59.6134	31.1782	Starosel'e	Starosel'e	STAROSELJE	59.7500	31.2500	http://www.geonames.org/8630160/staroselje.html
28.0.020	RUS020	Slavic	Russian	Scibenec	59.5651	33.3633	Ščibenec	Scibenec	SCIBENETS	59.6667	33.3333	http://www.geonames.org/494581/shibenets.html
28.0.021	RUS021	Slavic	Russian	Rykanets	59.5529	36.5622	Rykonec	Rykonec	RYKONETS	59.5833	36.7500	http://www.geonames.org/499918/rykanets.html
28.0.022	RUS022	Slavic	Russian	Lavrent'evo	59.1667	40.6167	Lavrent' evo	Lavrent'evo	LAVRENTJEVO	59.2500	40.7500	http://www.geonames.org/536732/lavrent-yevo.html
28.0.023	RUS023	Slavic	Russian	Borisovo	59.4657	44.1255	Borisovo	Borisovo	BORISOVO	59.4167	43.5000	http://www.geonames.org/572416/borisovo.html
28.0.024	RUS024	Slavic	Russian	Kanunovshchina	58.8446	27.8726	Kanunovščina	Kanunovscina	KANOUNOVCSINA	58.8333	27.9167	http://www.geonames.org/508122/podolesh-ye.html
28.0.025	RUS025	Slavic	Russian	Zherebut	58.7252	30.0569	Žerebut	Zerebut	ZEREBOUD	58.8333	29.9167	http://www.geonames.org/463186/zherebut.html
28.0.026	RUS026	Slavic	Russian	Medved'	58.5987	32.4922	Medved'	Medved'	MEDVED	58.6667	32.3333	http://www.geonames.org/528081/medved.html
28.0.027	RUS027	Slavic	Russian	Slizenikha	58.6138	34.4201	Slizeniha	Slizeniha	SLIZENIXA	58.5833	34.3333	http://www.geonames.org/492055/slizenikha.html
28.0.028	RUS028	Slavic	Russian	Liskino	58.3419	37.4567	Liskino	Liskino	LISKINO	58.2500	37.5000	http://www.geonames.org/534835/liskino.html
28.0.029	RUS029	Slavic	Russian	Borok	58.3534	41.6319	Borok	Borok	BOROK	58.5000	41.5000	http://www.geonames.org/572217/borok.html
28.0.030	RUS030	Slavic	Russian	Kalinino	58.5911	43.4233	Kalinino	Kalinino	KALININO	58.4167	43.4167	http://www.geonames.org/7492854/kalinino.html
28.0.031	RUS031	Slavic	Russian	Zykovo	58.6436	45.1086	Zykovo	Zykovo	ZYKOVO	58.9167	45.3333	http://www.geonames.org/461774/zykovo.html
28.0.032	RUS032	Slavic	Russian	Rydaly	57.7667	28.9178	Rydaly	Rydaly	RYDALY	57.8333	28.9167	http://www.geonames.org/499931/rydaly.html
28.0.033	RUS033	Slavic	Russian	Volkovo	56.7373	29.2152	Volkovo	Volkovo	VOLKOVO	57.0000	29.3333	http://www.geonames.org/472645/volkovo.html
28.0.034	RUS034	Slavic	Russian	Berëzka	57.9033	31.8115	Berëzka	Berëzka	BERIOZKA	57.8333	31.8333	http://www.geonames.org/7609899/berezka.html
28.0.035	RUS035	Slavic	Russian	Zaplav'e	57.3271	33.0886	Zaplav'e	Zaplav'e	ZAPLAVJE	57.3333	33.2500	http://www.geonames.org/464824/zaplav-ye.html
28.0.036	RUS036	Slavic	Russian	Georgiyevskoye	57.2767	36.3480	Georgievskoe	Georgievskoe	KOUZMINKA	57.2500	36.5833	http://www.geonames.org/468318/georgiyevskoye.html
28.0.037	RUS037	Slavic	Russian	Markovo	57.3120	39.3522	Markovo	Markovo	MARKOVO	57.3333	39.4167	http://www.geonames.org/529110/markovo.html
28.0.038	RUS038	Slavic	Russian	Gogolevo	56.9098	41.1513	Goglevo	Gogolevo	GOGOLEVO	57.0000	41.0833	http://www.geonames.org/6423359/gogolevo.html
28.0.039	RUS039	Slavic	Russian	Yuryevo	57.8818	42.1142	Jur'evo	Jur'evo	YOURJEVO	57.8333	42.0833	http://www.geonames.org/6423293/yur-yevo.html
28.0.040	RUS040	Slavic	Russian	Malaja Torzat'	57.6395	44.2255	Malaja Torzat'	Malaja_Torzat'	M. TORZAT	57.6667	44.0000	http://www.geonames.org/7608488/malaya-torzat.html
28.0.041	RUS041	Slavic	Russian	Komarovo	56.8711	44.2070	Komarovo	Komarovo	KOMAROVO	57.0833	44.0000	http://www.geonames.org/828591/komarovo.html
28.0.042	RUS042	Slavic	Russian	Pereuzino	56.7088	28.0436	Pereuzino	Pereuzino	PEREOUZINO	56.9167	28.0833	http://www.geonames.org/7080448/pereuzino.html
28.0.043	RUS043	Slavic	Russian	Kozodoi	56.1985	29.4758	Kozodoi	Kozodoi	KOZODOI	56.1667	29.5000	http://www.geonames.org/7599082/kozodoi.html
28.0.044	RUS044	Slavic	Russian	Medvedevo	56.8135	31.1788	Medvedevo	Medvedevo	MEDVEDEVO	56.7500	31.0000	http://www.geonames.org/7417928/medvedevo.html
28.0.045	RUS045	Slavic	Russian	Ostashkovo	56.2261	31.5494	Ostaševo	Ostasevo	OSTASOVO	56.1667	31.5000	http://www.geonames.org/514257/ostashkovo.html
28.0.046	RUS046	Slavic	Russian	Kholmets	56.3453	33.3557	Holmec	Holmec	XOLMETS	56.1667	33.3333	http://www.geonames.org/549772/kholmets.html
28.0.047	RUS047	Slavic	Russian	Zal'kovo	56.4488	34.3730	Zal'kovo	Zal'kovo	ZALKOVO	56.5833	34.5833	http://www.geonames.org/465198/zal-kovo.html
28.0.048	RUS048	Slavic	Russian	Kitenevo	56.3439	36.2088	Kitenevo	Kitenevo	KITENEVO	56.1667	36.2500	http://www.geonames.org/7601305/ovsyannikovo.html
28.0.049	RUS049	Slavic	Russian	Maloe Kozino	56.4394	43.6776	Maloe Kozino	Maloe_Kozino	M. KOZINO	56.5833	43.4167	http://www.geonames.org/530708/maloye-kozino.html
28.0.050	RUS050	Slavic	Russian	Prosteyevo	54.8384	33.9251	Prosteevo	Prosteevo	PROSTEEVO	55.9167	33.9167	http://www.geonames.org/504657/prosteyevo.html
28.0.051	RUS051	Slavic	Russian	Tokarëvo	55.3204	35.1150	Todarëvo	Todarëvo	TOKAREVO	55.1667	35.1667	http://www.geonames.org/482516/tokarevo.html
28.0.052	RUS052	Slavic	Russian	Ust'e	55.6336	36.2894	Ust'e	Ust'e	OUSTJE	55.6667	36.5000	http://www.geonames.org/477876/ust-ye.html
28.0.053	RUS053	Slavic	Russian	Kosovka	55.3025	37.1427	Kosovka	Kosovka	KOSOVKA	55.4167	37.0000	http://www.geonames.org/818186/kosovka.html
28.0.054	RUS054	Slavic	Russian	Kovrevo	55.3986	39.3494	Kovrevo	Kovrevo	KOVREVO	55.5000	39.3333	http://www.geonames.org/543474/kovrevo.html
28.0.055	RUS055	Slavic	Russian	Ovsjannikovo	55.8402	40.9073	Ovsjannikovo	Ovsjannikovo	OVSIANNIKOVO	55.9167	40.6667	http://www.geonames.org/513678/ovsyannikovo.html
28.0.056	RUS056	Slavic	Russian	Rogovo	55.5764	42.7000	Rogovo	Rogovo	ROGOVO	55.5833	42.3333	http://www.geonames.org/501596/rogovo.html
28.0.057	RUS057	Slavic	Russian	Zibriki	54.5413	31.6824	Zibriki	Zibriki	ZIBRIKI	54.4167	31.7500	http://www.geonames.org/812124/zibriki.html
28.0.058	RUS058	Slavic	Russian	Matchino	54.1778	35.0307	Matčino	Matcino	MATCINO	54.3333	35.0833	http://www.geonames.org/528636/matchino.html
28.0.059	RUS059	Slavic	Russian	Nedel'noye	54.8401	36.6462	Nedel'noe	Nedel'noe	NEDELNOE	54.8333	36.3333	http://www.geonames.org/522996/nedel-noye.html
28.0.060	RUS060	Slavic	Russian	Alekseyevka	53.9979	38.5234	Alekseevka	Alekseevka	ALEKSEEVKA	54.1667	38.3333	http://www.geonames.org/822046/alekseyevka.html
28.0.061	RUS061	Slavic	Russian	Vyzheles	54.4535	40.7685	Vyželas	Vyzelas	VYZELAS	54.5833	40.5833	http://www.geonames.org/469928/vyzheles.html
28.0.062	RUS062	Slavic	Russian	Osipovka	55.0630	42.2658	Osipovka	Osipovka	OSIPOVKA	54.0833	42.0833	http://www.geonames.org/514411/osipovka.html
28.0.063	RUS063	Slavic	Russian	Juzga	54.3773	42.6136	Juzga	Juzga	YOUZGA	54.4167	42.2500	http://www.geonames.org/466086/yuzga.html
28.0.064	RUS064	Slavic	Russian	Grishina Sloboda	53.5858	33.8077	Grišina Sloboda	Grisina_Sloboda	GRISINA SLOBODA	53.6667	33.7500	http://www.geonames.org/558564/grishina-sloboda.html
28.0.065	RUS065	Slavic	Russian	Malahovo	53.9631	36.4818	Malahovo	Malahovo	MALAXOVO	53.7500	36.5000	http://www.geonames.org/531816/malakhovo.html
28.0.066	RUS066	Slavic	Russian	Mamonovo	53.0446	38.6656	Mamonovo	Mamonovo	MAMONOVO	53.2500	38.7500	http://www.geonames.org/820268/mamonovo.html
28.0.067	RUS067	Slavic	Russian	Otjassy	53.2408	41.6571	Ot''jassy	Ot''jassy	OTJASSY	53.5000	41.5000	http://www.geonames.org/513813/ot%E2%80%9Dyassy.html
28.0.068	RUS068	Slavic	Russian	Staryj Krivec	52.5320	32.2086	Staryj Krivec	Staryj_Krivec	ST. KRIVETS	52.6667	32.3333	http://www.geonames.org/487958/staryy-krivets.html
28.0.069	RUS069	Slavic	Russian	Chukhray	52.4523	33.8910	Čuhrai	Cuhrai	COUXRAI	52.5000	34.0000	http://www.geonames.org/568190/chukhray.html
28.0.070	RUS070	Slavic	Russian	Vezhonka	52.6654	34.8716	Vežënka	Vezënka	VEZONKA	52.7500	34.8333	http://www.geonames.org/473819/vezhonka.html
28.0.071	RUS071	Slavic	Russian	Pogorel'cevo	52.1427	35.3134	Pogorel'cevo	Pogorel'cevo	POGORELTSEVO	52.1667	35.0833	http://www.geonames.org/507748/pogorel-tsevo.html
28.0.072	RUS072	Slavic	Russian	Shcherbachi	52.6722	37.5151	Ščerbačevo	Scerbacevo	CSERBACI	52.5833	37.1667	http://www.geonames.org/495290/shcherbachi.html
28.0.073	RUS073	Slavic	Russian	Nizhnyaya Mosolovka	52.0817	40.0648	Nižnjaia Mosolovska	Niznjaia_Mosolovska	N. MOSOLOVKA	52.3333	40.1667	http://www.geonames.org/520314/nizhnyaya-mosolovka.html
28.0.074	RUS074	Slavic	Russian	Muravlevo	51.7993	36.2965	Muravlevo	Muravlevo	MOURAVLEVO	51.7500	36.4167	http://www.geonames.org/809954/muralevo.html
28.0.075	RUS075	Slavic	Russian	Novaja Ol'sanka	51.6503	38.3870	Novaja Ol'šanka	Novaja_Ol'sanka	N. OLSANKA	51.6667	38.4167	http://www.geonames.org/519572/novaya-ol-shanka.html
28.0.076	RUS076	Slavic	Russian	Russkaja Berezovka	50.6723	35.7393	Russkaja Berezovka	Russkaja_Berezovka	ROUSSKAJA BEREZOVKA	50.7500	35.5833	http://www.geonames.org/500482/russkaya-berezovka.html
28.0.077	RUS077	Slavic	Russian	Lavy	50.2360	37.9645	Lavy	Lavy	LAVY	50.5833	37.7500	http://www.geonames.org/536687/lavy.html
